movieId,title,clean_title,genres,year
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)","Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk)",Action|Comedy,1993
7845,Tremors II: Aftershocks (1996),Tremors II: Aftershocks,Comedy|Horror|Sci-Fi,1996
7846,Tremors 3: Back to Perfection (2001),Tremors 3: Back to Perfection,Comedy|Horror|Sci-Fi,2001
7879,Notorious C.H.O. (2002),Notorious C.H.O.,Comedy,2002
7882,The Plague of the Zombies (1966),The Plague of the Zombies,Horror,1966
7883,I Walked with a Zombie (1943),I Walked with a Zombie,Drama|Horror,1943
7884,Highway 61 (1991),Highway 61,Comedy,1991
7888,How to Succeed in Business Without Really Trying (1967),How to Succeed in Business Without Really Trying,Comedy|Musical,1967
7889,Pat Garrett and Billy the Kid (1973),Pat Garrett and Billy the Kid,Western,1973
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)","Last Man on Earth, The (Ultimo uomo della Terra, L')",Drama|Horror|Sci-Fi,1964
7894,"Duck, You Sucker (1971)","Duck, You Sucker",Action|Western,1971
7895,Bring Me the Head of Alfredo Garcia (1974),Bring Me the Head of Alfredo Garcia,Crime|Drama|Thriller,1974
7896,Ride the High Country (1962),Ride the High Country,Adventure|Drama|Western,1962
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Master of the Flying Guillotine (Du bi quan wang da po xue di zi),Action,1975
7900,Frankenstein Must Be Destroyed (1969),Frankenstein Must Be Destroyed,Drama|Horror|Sci-Fi,1969
7916,Gidget (1959),Gidget,Comedy,1959
7920,Desperate Living (1977),Desperate Living,Comedy|Crime,1977
7924,Stray Dog (Nora inu) (1949),Stray Dog (Nora inu),Drama|Film-Noir|Thriller,1949
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)","Hidden Fortress, The (Kakushi-toride no san-akunin)",Action|Adventure,1958
7926,High and Low (Tengoku to jigoku) (1963),High and Low (Tengoku to jigoku),Crime|Drama|Film-Noir|Thriller,1963
7930,"People Under the Stairs, The (1991)","People Under the Stairs, The",Horror|Mystery|Thriller,1991
7932,Dark Days (2000),Dark Days,Documentary,2000
7934,Zelig (1983),Zelig,Comedy,1983
7936,Shame (Skammen) (1968),Shame (Skammen),Drama|War,1968
7937,"Silence, The (Tystnaden) (1963)","Silence, The (Tystnaden)",Drama,1963
7938,Winter Light (Nattvardsgästerna) (1963),Winter Light (Nattvardsgästerna),Drama,1963
7939,Through a Glass Darkly (Såsom i en spegel) (1961),Through a Glass Darkly (Såsom i en spegel),Drama,1961
7940,The Magician (1958),The Magician,Drama,1958
7943,"Killers, The (1946)","Killers, The",Crime|Film-Noir,1946
7944,"Night of the Iguana, The (1964)","Night of the Iguana, The",Drama|Thriller,1964
7951,Nightbreed (1990),Nightbreed,Fantasy|Horror,1990
7976,Ken Park (2002),Ken Park,Drama,2002
7979,Monterey Pop (1968),Monterey Pop,Documentary|Musical,1968
7980,"Bridge Too Far, A (1977)","Bridge Too Far, A",Action|Drama|War,1977
7981,Infernal Affairs (Mou gaan dou) (2002),Infernal Affairs (Mou gaan dou),Crime|Drama|Thriller,2002
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)","Tale of Two Sisters, A (Janghwa, Hongryeon)",Drama|Horror|Mystery|Thriller,2003
7983,Broadway Danny Rose (1984),Broadway Danny Rose,Comedy,1984
7984,From Beyond (1986),From Beyond,Horror|Sci-Fi,1986
7986,Robot Jox (1990),Robot Jox,Sci-Fi,1990
7987,Dolls (1987),Dolls,Horror,1987
7988,Space Truckers (1996),Space Truckers,Comedy|Sci-Fi,1996
7991,Death Race 2000 (1975),Death Race 2000,Action|Sci-Fi,1975
7993,"Bucket Of Blood, A (1959)","Bucket Of Blood, A",Comedy|Horror,1959
8008,Brigadoon (1954),Brigadoon,Fantasy|Musical|Romance,1954
8010,"Power of One, The (1992)","Power of One, The",Drama,1992
8011,"Weather Underground, The (2002)","Weather Underground, The",Documentary,2002
8012,Kikujiro (Kikujirô no natsu) (1999),Kikujiro (Kikujirô no natsu),Comedy|Drama,1999
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)","Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)",Drama,2003
8015,"Phantom Tollbooth, The (1970)","Phantom Tollbooth, The",Adventure|Animation|Children|Fantasy,1970
8016,"Getaway, The (1972)","Getaway, The",Action|Crime|Drama|Thriller,1972
8019,Dark Water (Honogurai mizu no soko kara) (2002),Dark Water (Honogurai mizu no soko kara),Drama|Horror|Mystery|Thriller,2002
8024,"Thing Called Love, The (1993)","Thing Called Love, The",Comedy|Drama|Romance,1993
8025,The Thief (1997),The Thief,Drama,1997
8033,How to Steal a Million (1966),How to Steal a Million,Comedy|Crime|Romance,1966
8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)","Stendhal Syndrome, The (Sindrome di Stendhal, La)",Crime|Horror|Thriller,1996
8042,Mean Streets (1973),Mean Streets,Crime|Drama,1973
8043,Jack the Bear (1993),Jack the Bear,Comedy|Drama,1993
8044,I Am a Fugitive from a Chain Gang (1932),I Am a Fugitive from a Chain Gang,Crime|Drama|Film-Noir,1932
8045,Hamburger Hill (1987),Hamburger Hill,Action|Drama|War,1987
8057,Sweet Bird of Youth (1962),Sweet Bird of Youth,Drama,1962
8092,Frankenstein Unbound (1990),Frankenstein Unbound,Drama|Horror|Sci-Fi,1990
8093,Shiri (Swiri) (1999),Shiri (Swiri),Action|Drama|Romance|Thriller,1999
8094,Bad Day at Black Rock (1955),Bad Day at Black Rock,Drama|Thriller|Western,1955
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),In China They Eat Dogs (I Kina spiser de hunde),Action|Comedy,1999
8118,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),Delta Force 2 (Delta Force 2: The Colombian Connection),Action|Adventure|Thriller|War,1990
8119,Crossroads (1986),Crossroads,Drama,1986
8121,"Seducing Doctor Lewis (Grande séduction, La) (2003)","Seducing Doctor Lewis (Grande séduction, La)",Comedy,2003
8125,Sunrise: A Song of Two Humans (1927),Sunrise: A Song of Two Humans,Drama|Romance,1927
8126,Shock Corridor (1963),Shock Corridor,Drama,1963
8128,Au revoir les enfants (1987),Au revoir les enfants,Drama,1987
8131,Pursuit of Happiness (2001),Pursuit of Happiness,Comedy|Romance,2001
8132,Gladiator (1992),Gladiator,Action|Drama,1992
8136,Indestructible Man (1956),Indestructible Man,Crime|Horror|Sci-Fi,1956
8137,"Wasp Woman, The (1959)","Wasp Woman, The",Horror|Sci-Fi,1959
8138,Attack of the Giant Leeches (1959),Attack of the Giant Leeches,Horror|Sci-Fi,1959
8142,Dead or Alive: Hanzaisha (1999),Dead or Alive: Hanzaisha,Action|Crime,1999
8143,Lola Montès (1955),Lola Montès,Drama,1955
8147,Charly (1968),Charly,Drama|Sci-Fi,1968
8153,Lust for Life (1956),Lust for Life,Drama,1956
8154,"Dolce Vita, La (1960)","Dolce Vita, La",Drama,1960
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Jin Roh: The Wolf Brigade (Jin-Rô),Animation|Fantasy|Thriller,1998
8158,Rush (1991),Rush,Crime|Drama,1991
8167,Captain Blood (1935),Captain Blood,Action|Adventure|Romance,1935
8169,*batteries not included (1987),*batteries not included,Children|Comedy|Fantasy|Sci-Fi,1987
8183,Educating Rita (1983),Educating Rita,Comedy|Drama,1983
8188,Sansho the Bailiff (Sanshô dayû) (1954),Sansho the Bailiff (Sanshô dayû),Drama,1954
8189,Zazie dans le métro (1960),Zazie dans le métro,Comedy,1960
8190,"Americanization of Emily, The (1964)","Americanization of Emily, The",Comedy|Drama|War,1964
8191,Anne of the Thousand Days (1969),Anne of the Thousand Days,Drama,1969
8195,"Avventura, L' (Adventure, The) (1960)","Avventura, L' (Adventure, The)",Drama|Mystery|Romance,1960
8196,Beyond the Valley of the Dolls (1970),Beyond the Valley of the Dolls,Comedy|Horror,1970
8197,Hiroshima Mon Amour (1959),Hiroshima Mon Amour,Drama|Romance|War,1959
8199,Ugetsu (Ugetsu monogatari) (1953),Ugetsu (Ugetsu monogatari),Drama|Thriller,1953
8207,"Day of the Jackal, The (1973)","Day of the Jackal, The",Crime|Thriller,1973
8225,Night of the Living Dead (1990),Night of the Living Dead,Horror,1990
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)","Maltese Falcon, The (a.k.a. Dangerous Female)",Mystery,1931
8232,I Love You Again (1940),I Love You Again,Comedy|Drama,1940
8235,Safety Last! (1923),Safety Last!,Action|Comedy|Romance,1923
8236,While the City Sleeps (1956),While the City Sleeps,Drama|Film-Noir,1956
8238,Little Murders (1971),Little Murders,Comedy|Crime,1971
8239,Viridiana (1961),Viridiana,Comedy|Drama,1961
8241,Masterminds (1997),Masterminds,Action|Comedy|Thriller,1997
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro),Action|Adventure|Animation|Comedy|Crime|Mystery,1979
8254,Arizona Dream (1993),Arizona Dream,Comedy|Drama|Fantasy|Romance,1993
8261,3 Women (Three Women) (1977),3 Women (Three Women),Drama,1977
8264,Grey Gardens (1975),Grey Gardens,Documentary,1975
8266,Purple Rain (1984),Purple Rain,Drama|Musical,1984
8268,Point of No Return (1993),Point of No Return,Action|Thriller,1993
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)","Hairdresser's Husband, The (Le mari de la coiffeuse)",Comedy|Drama|Romance,1990
8275,College (1927),College,Comedy,1927
8290,Mitchell (1975),Mitchell,Action|Crime,1975
8293,Used People (1992),Used People,Comedy|Drama,1992
8302,"Front Page, The (1931)","Front Page, The",Comedy|Drama|Romance,1931
8327,Dolls (2002),Dolls,Drama|Romance,2002
8331,"Man Who Came to Dinner, The (1942)","Man Who Came to Dinner, The",Comedy,1942
8335,Make Way for Tomorrow (1937),Make Way for Tomorrow,Drama,1937
8336,"Major and the Minor, The (1942)","Major and the Minor, The",Comedy|Romance,1942
8337,"Caine Mutiny, The (1954)","Caine Mutiny, The",Drama|War,1954
8338,Black Narcissus (1947),Black Narcissus,Drama,1947
8340,Escape from Alcatraz (1979),Escape from Alcatraz,Drama|Thriller,1979
8341,Oliver Twist (1948),Oliver Twist,Adventure|Crime|Drama,1948
8360,Shrek 2 (2004),Shrek 2,Adventure|Animation|Children|Comedy|Musical|Romance,2004
8361,"Day After Tomorrow, The (2004)","Day After Tomorrow, The",Action|Adventure|Drama|Sci-Fi|Thriller,2004
8362,Raising Helen (2004),Raising Helen,Comedy|Drama|Romance,2004
8363,Soul Plane (2004),Soul Plane,Comedy,2004
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Baadasssss! (How to Get the Man's Foot Outta Your Ass),Drama,2003
8366,Saved! (2004),Saved!,Comedy|Drama,2004
8368,Harry Potter and the Prisoner of Azkaban (2004),Harry Potter and the Prisoner of Azkaban,Adventure|Fantasy|IMAX,2004
8369,Mindhunters (2004),Mindhunters,Action|Crime|Horror|Mystery|Thriller,2004
8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)","Blind Swordsman: Zatoichi, The (Zatôichi)",Action|Comedy|Crime|Drama,2003
8371,"Chronicles of Riddick, The (2004)","Chronicles of Riddick, The",Action|Sci-Fi|Thriller,2004
8372,Garfield: The Movie (2004),Garfield: The Movie,Animation|Children|Comedy,2004
8373,"Stepford Wives, The (2004)","Stepford Wives, The",Comedy|Fantasy|Thriller,2004
8375,"Hunting of the President, The (2004)","Hunting of the President, The",Documentary,2004
8376,Napoleon Dynamite (2004),Napoleon Dynamite,Comedy,2004
8378,"Doctor, The (1991)","Doctor, The",Drama,1991
8379,"Dresser, The (1983)","Dresser, The",Drama,1983
8380,Father Hood (1993),Father Hood,Comedy,1993
8382,Hello Again (1987),Hello Again,Comedy,1987
8383,Hope Springs (2003),Hope Springs,Comedy|Romance,2003
8385,Lover Come Back (1961),Lover Come Back,Comedy|Romance,1961
8387,Police Academy: Mission to Moscow (1994),Police Academy: Mission to Moscow,Comedy|Crime,1994
8391,Big Wednesday (1978),Big Wednesday,Comedy|Drama,1978
8402,Book of Love (1990),Book of Love,Comedy|Romance,1990
8405,Hour of the Wolf (Vargtimmen) (1968),Hour of the Wolf (Vargtimmen),Drama|Horror,1968
8410,Suddenly (1954),Suddenly,Crime|Drama|Film-Noir,1954
8424,"Divorcee, The (1930)","Divorcee, The",Drama|Romance,1930
8425,Meet the Applegates (1991),Meet the Applegates,Comedy,1991
8426,Robot Carnival (Roboto kânibauru) (1987),Robot Carnival (Roboto kânibauru),Animation|Comedy|Drama|Fantasy|Sci-Fi,1987
8427,Americathon (1979),Americathon,Comedy|Sci-Fi,1979
8446,Sands of Iwo Jima (1949),Sands of Iwo Jima,Action|Drama|Romance|War,1949
8447,This Island Earth (1955),This Island Earth,Sci-Fi,1955
8450,Anthony Adverse (1936),Anthony Adverse,Adventure|Romance,1936
8451,Blackboard Jungle (1955),Blackboard Jungle,Drama,1955
8454,Luna Papa (1999),Luna Papa,Comedy|Drama|Fantasy,1999
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto),Crime|Drama|Thriller,1970
8458,To Each His Own (1946),To Each His Own,Drama,1946
8459,"Heiress, The (1949)","Heiress, The",Drama|Romance,1949
8461,Dragon Seed (1944),Dragon Seed,Drama|War,1944
8462,Executive Suite (1954),Executive Suite,Drama,1954
8463,Johnny Belinda (1948),Johnny Belinda,Drama,1948
8464,Super Size Me (2004),Super Size Me,Comedy|Documentary|Drama,2004
8465,Johnny Eager (1942),Johnny Eager,Crime|Drama|Film-Noir|Romance,1942
8477,"Jetée, La (1962)","Jetée, La",Romance|Sci-Fi,1962
8481,Northwest Passage (1940),Northwest Passage,Action|Adventure|Drama|Romance|Thriller|Western,1940
8482,"Picture of Dorian Gray, The (1945)","Picture of Dorian Gray, The",Drama|Fantasy|Horror,1945
8484,"Human Condition I, The (Ningen no joken I) (1959)","Human Condition I, The (Ningen no joken I)",Drama|War,1959
8487,Please Don't Eat the Daisies (1960),Please Don't Eat the Daisies,Children|Comedy|Musical,1960
8491,White Heat (1949),White Heat,Crime|Drama|Film-Noir,1949
8492,"Christmas Carol, A (Scrooge) (1951)","Christmas Carol, A (Scrooge)",Drama|Fantasy,1951
8493,Memphis Belle (1990),Memphis Belle,Action|Drama|War,1990
8494,"Cincinnati Kid, The (1965)","Cincinnati Kid, The",Drama,1965
8495,Animal Factory (2000),Animal Factory,Crime|Drama,2000
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),Godzilla vs. Mechagodzilla (Gojira tai Mekagojira),Action|Horror|Sci-Fi,1974
8501,"Hitcher, The (1986)","Hitcher, The",Action|Thriller,1986
8502,Show Boat (1951),Show Boat,Drama|Musical|Romance,1951
8506,Fear X (2003),Fear X,Mystery|Thriller,2003
8507,Freaks (1932),Freaks,Crime|Drama|Horror,1932
8511,"Immigrant, The (1917)","Immigrant, The",Comedy,1917
8512,Silent Movie (1976),Silent Movie,Comedy,1976
8518,Anna Christie (1930),Anna Christie,Drama,1930
8521,Dr. Jekyll and Mr. Hyde (1931),Dr. Jekyll and Mr. Hyde,Drama|Horror,1931
8526,Around the World in 80 Days (2004),Around the World in 80 Days,Adventure|Children|Comedy,2004
8528,Dodgeball: A True Underdog Story (2004),Dodgeball: A True Underdog Story,Comedy,2004
8529,"Terminal, The (2004)","Terminal, The",Comedy|Drama|Romance,2004
8530,Dear Frankie (2004),Dear Frankie,Drama|Romance,2004
8531,White Chicks (2004),White Chicks,Action|Comedy|Crime,2004
8532,"Door in the Floor, The (2004)","Door in the Floor, The",Drama,2004
8533,"Notebook, The (2004)","Notebook, The",Drama|Romance,2004
8534,Two Brothers (Deux frères) (2004),Two Brothers (Deux frères),Adventure|Children|Drama,2004
8535,De-Lovely (2004),De-Lovely,Drama|Musical,2004
8542,"Day at the Races, A (1937)","Day at the Races, A",Comedy|Musical,1937
8571,Bob & Carol & Ted & Alice (1969),Bob & Carol & Ted & Alice,Comedy|Drama,1969
8574,"Claymation Christmas Celebration, A (1987)","Claymation Christmas Celebration, A",Animation|Children|Comedy|Musical,1987
8575,"Happenstance (Battement d'ailes du papillon, Le) (2001)","Happenstance (Battement d'ailes du papillon, Le)",Comedy|Drama,2001
8577,Comandante (2003),Comandante,Documentary,2003
8578,Undead (2003),Undead,Action|Comedy|Horror|Sci-Fi,2003
8580,Into the Woods (1991),Into the Woods,Adventure|Comedy|Fantasy|Musical,1991
8581,Pirates of Silicon Valley (1999),Pirates of Silicon Valley,Documentary|Drama,1999
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),Manufacturing Consent: Noam Chomsky and the Media,Documentary|War,1992
8587,Mayor of the Sunset Strip (2003),Mayor of the Sunset Strip,Documentary,2003
8588,Killing Me Softly (2002),Killing Me Softly,Drama|Mystery|Romance|Thriller,2002
8591,"Philadelphia Experiment, The (1984)","Philadelphia Experiment, The",Adventure|Drama|Sci-Fi,1984
8593,Juice (1992),Juice,Action|Crime|Drama|Thriller,1992
8596,Revenge of the Pink Panther (1978),Revenge of the Pink Panther,Comedy|Crime,1978
8600,Angels with Dirty Faces (1938),Angels with Dirty Faces,Crime|Drama|Film-Noir|Thriller,1938
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège),Comedy|Drama,1933
8604,Taxi (1998),Taxi,Action|Comedy,1998
8605,Taxi 3 (2003),Taxi 3,Action|Comedy,2003
8607,Tokyo Godfathers (2003),Tokyo Godfathers,Adventure|Animation|Drama,2003
8609,Our Hospitality (1923),Our Hospitality,Comedy,1923
8610,All of Me (1984),All of Me,Comedy|Fantasy,1984
8611,"Farmer's Daughter, The (1947)","Farmer's Daughter, The",Comedy,1947
8614,Overboard (1987),Overboard,Comedy|Romance,1987
8617,Butterfield 8 (1960),Butterfield 8,Drama,1960
8620,"Exterminating Angel, The (Ángel exterminador, El) (1962)","Exterminating Angel, The (Ángel exterminador, El)",Comedy|Drama|Fantasy|Mystery,1962
8622,Fahrenheit 9/11 (2004),Fahrenheit 9/11,Documentary,2004
8623,Roxanne (1987),Roxanne,Comedy|Romance,1987
8626,Dr. Terror's House of Horrors (1965),Dr. Terror's House of Horrors,Horror|Sci-Fi,1965
8632,Secret Society (2002),Secret Society,Comedy,2002
8633,"Last Starfighter, The (1984)","Last Starfighter, The",Action|Adventure|Comedy|Sci-Fi,1984
8636,Spider-Man 2 (2004),Spider-Man 2,Action|Adventure|Sci-Fi|IMAX,2004
8638,Before Sunset (2004),Before Sunset,Drama|Romance,2004
8640,King Arthur (2004),King Arthur,Action|Adventure|Drama|War,2004
8641,Anchorman: The Legend of Ron Burgundy (2004),Anchorman: The Legend of Ron Burgundy,Comedy,2004
8643,"Cinderella Story, A (2004)","Cinderella Story, A",Comedy|Romance,2004
8644,"I, Robot (2004)","I, Robot",Action|Adventure|Sci-Fi|Thriller,2004
8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)","Maria Full of Grace (Maria, Llena eres de gracia)",Crime|Drama,2004
8650,Long Day's Journey Into Night (1962),Long Day's Journey Into Night,Drama,1962
8656,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)","Short Film About Killing, A (Krótki film o zabijaniu)",Crime|Drama,1988
8665,"Bourne Supremacy, The (2004)","Bourne Supremacy, The",Action|Crime|Thriller,2004
8666,Catwoman (2004),Catwoman,Action|Crime|Fantasy,2004
8667,A Home at the End of the World (2004),A Home at the End of the World,Drama|Romance,2004
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)","Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse)",Crime|Horror|Mystery|Thriller,1933
8677,Flash Gordon Conquers the Universe (1940),Flash Gordon Conquers the Universe,Action|Sci-Fi,1940
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)","Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut)",Adventure|Drama,1956
8685,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)","Miracle of Marcelino, The (Marcelino pan y vino)",Comedy|Drama,1955
8690,Slaughterhouse-Five (1972),Slaughterhouse-Five,Comedy|Drama|Sci-Fi|War,1972
8695,"Bachelor and the Bobby-Soxer, The (1947)","Bachelor and the Bobby-Soxer, The",Comedy,1947
8711,Mr. Blandings Builds His Dream House (1948),Mr. Blandings Builds His Dream House,Comedy,1948
8712,My Favorite Wife (1940),My Favorite Wife,Comedy|Romance,1940
